Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Guy Rodgers,PG,1.8288,83.91458845000001,29,GSW,79,6,United States,NBA 1964-1965 Players Information
John Rudometkin,F,1.9811999999999999,92.98643585,24,"GOS, NYK",23,2,United States,NBA 1964-1965 Players Information
Bill Russell,C,2.0827999999999998,97.52235955,31,BOS,78,8,United States,NBA 1964-1965 Players Information
Satch Sanders,PF,1.9811999999999999,95.2543977,26,BOS,80,4,United States,NBA 1964-1965 Players Information
Ray Scott,FC,2.0574,97.52235955,26,DET,66,3,United States,NBA 1964-1965 Players Information
Larry Siegfried,G,1.905,86.1825503,25,BOS,72,1,United States,NBA 1964-1965 Players Information
Paul Silas,PF,2.0065999999999997,102.05828325,21,STH,79,0,United States,NBA 1964-1965 Players Information
Adrian Smith,PG,1.8541999999999998,81.6466266,28,CIN,80,3,United States,NBA 1964-1965 Players Information
Tom Thacker,G,1.8796,77.1107029,25,CIN,55,1,United States,NBA 1964-1965 Players Information
John Thompson,C,2.0827999999999998,102.05828325,23,BOS,63,0,United States,NBA 1964-1965 Players Information
Rod Thorn,G,1.9304,88.45051215000001,23,DET,73,1,United States,NBA 1964-1965 Players Information
Nate Thurmond,FC,2.1082,102.05828325,23,GSW,77,2,United States,NBA 1964-1965 Players Information
John Tresvant,PF,2.0065999999999997,97.52235955,25,STH,4,0,United States,NBA 1964-1965 Players Information
Jack Twyman,F,1.9811999999999999,95.2543977,30,CIN,80,9,United States,NBA 1964-1965 Players Information
Chico Vaughn,G,1.8796,86.1825503,25,STH,75,2,United States,NBA 1964-1965 Players Information
Chet Walker,F,1.9811999999999999,96.16158244,25,PHI,79,2,United States,NBA 1964-1965 Players Information
Gerry Ward,G,1.9304,88.45051215000001,23,BOS,3,1,United States,NBA 1964-1965 Players Information
Ben Warley,F,1.9558,90.718474,28,PHI,64,2,United States,NBA 1964-1965 Players Information
Jerry West,SG,1.8796,83.91458845000001,26,LAL,74,4,United States,NBA 1964-1965 Players Information
Gene Wiley,FC,2.0827999999999998,95.2543977,27,LAL,79,2,United States,NBA 1964-1965 Players Information
Lenny Wilkens,PG,1.8541999999999998,81.6466266,27,STH,78,4,United States,NBA 1964-1965 Players Information
Jiff Wilson,FC,2.032,102.05828325,22,CIN,39,0,United States,NBA 1964-1965 Players Information
